OriginalIndex,Predicted,GroundTruth
12827,ATTACK_OTHER,ATTACK_OTHER
12828,ATTACK_OTHER,ATTACK_OTHER
12829,ATTACK_OTHER,ATTACK_OTHER
12830,ATTACK_OTHER,ATTACK_OTHER
12831,ATTACK_OTHER,ATTACK_OTHER
12832,ATTACK_OTHER,ATTACK_OTHER
12833,ATTACK_OTHER,ATTACK_OTHER
12834,ATTACK_OTHER,ATTACK_OTHER
12835,ATTACK_OTHER,ATTACK_OTHER
12836,ATTACK_OTHER,ATTACK_OTHER
12837,ATTACK_OTHER,ATTACK_OTHER
12838,ATTACK_OTHER,ATTACK_OTHER
12839,ATTACK_OTHER,ATTACK_OTHER
12840,ATTACK_SELF,ATTACK_OTHER
12841,STABILIZE_SELF,ATTACK_OTHER
12842,ATTACK_OTHER,ATTACK_OTHER
12843,REST,ATTACK_OTHER
12844,ATTACK_OTHER,ATTACK_OTHER
12845,ATTACK_OTHER,ATTACK_OTHER
12846,ATTACK_OTHER,ATTACK_OTHER
12847,ATTACK_OTHER,ATTACK_OTHER
12848,ATTACK_SELF,ATTACK_OTHER
12849,ATTACK_OTHER,ATTACK_OTHER
12850,ATTACK_OTHER,ATTACK_OTHER
12851,ATTACK_OTHER,ATTACK_OTHER
12852,ATTACK_OTHER,ATTACK_OTHER
12853,ATTACK_OTHER,ATTACK_OTHER
12854,ATTACK_OTHER,ATTACK_OTHER
12855,ATTACK_OTHER,ATTACK_OTHER
12856,ATTACK_OTHER,ATTACK_OTHER
12857,ATTACK_OTHER,ATTACK_OTHER
12858,ATTACK_OTHER,ATTACK_OTHER
12859,ATTACK_OTHER,ATTACK_OTHER
12860,ATTACK_OTHER,ATTACK_OTHER
12861,ATTACK_OTHER,ATTACK_OTHER
12862,ATTACK_OTHER,ATTACK_OTHER
12863,ATTACK_OTHER,ATTACK_OTHER
12864,ATTACK_OTHER,ATTACK_OTHER
12865,ATTACK_OTHER,ATTACK_OTHER
12866,ATTACK_OTHER,ATTACK_OTHER
12867,ATTACK_OTHER,ATTACK_OTHER
12868,AVOIDANCE,ATTACK_OTHER
12869,ATTACK_OTHER,ATTACK_OTHER
12870,ATTACK_SELF,ATTACK_OTHER
12871,ATTACK_OTHER,ATTACK_OTHER
12872,ATTACK_SELF,ATTACK_OTHER
12873,ATTACK_OTHER,ATTACK_OTHER
12874,ATTACK_OTHER,ATTACK_OTHER
12875,ATTACK_OTHER,ATTACK_OTHER
12876,ATTACK_OTHER,ATTACK_OTHER
12877,ATTACK_OTHER,ATTACK_OTHER
12878,ATTACK_OTHER,ATTACK_OTHER
12879,ATTACK_OTHER,ATTACK_OTHER
12880,DEPRECIATION,ATTACK_OTHER
12881,ATTACK_OTHER,ATTACK_OTHER
12882,ATTACK_OTHER,ATTACK_OTHER
12883,DEPRECIATION,ATTACK_OTHER
12884,ATTACK_OTHER,ATTACK_OTHER
12885,ATTACK_OTHER,ATTACK_OTHER
12886,ATTACK_OTHER,ATTACK_OTHER
12887,ATTACK_OTHER,ATTACK_OTHER
12888,ATTACK_OTHER,ATTACK_OTHER
12889,ATTACK_OTHER,ATTACK_OTHER
12890,ATTACK_OTHER,ATTACK_OTHER
12891,STABILIZE_SELF,ATTACK_OTHER
12892,ATTACK_OTHER,ATTACK_OTHER
12893,ATTACK_OTHER,ATTACK_OTHER
12894,ATTACK_OTHER,ATTACK_OTHER
12895,ATTACK_OTHER,ATTACK_OTHER
12896,ATTACK_OTHER,ATTACK_OTHER
12897,ATTACK_OTHER,ATTACK_OTHER
12898,ATTACK_OTHER,ATTACK_OTHER
12899,ATTACK_OTHER,ATTACK_OTHER
12900,ATTACK_OTHER,ATTACK_OTHER
12901,ATTACK_OTHER,ATTACK_OTHER
12902,ATTACK_OTHER,ATTACK_OTHER
12903,ATTACK_OTHER,ATTACK_OTHER
12904,DEPRECIATION,ATTACK_OTHER
12905,ATTACK_OTHER,ATTACK_OTHER
12906,ATTACK_OTHER,ATTACK_OTHER
12907,ATTACK_OTHER,ATTACK_OTHER
12908,ATTACK_OTHER,ATTACK_OTHER
12909,ATTACK_OTHER,ATTACK_OTHER
12910,ATTACK_OTHER,ATTACK_OTHER
12911,ATTACK_OTHER,ATTACK_OTHER
12912,ATTACK_OTHER,ATTACK_OTHER
12913,ATTACK_OTHER,ATTACK_OTHER
12914,WITHDRAWAL,ATTACK_OTHER
12915,ATTACK_OTHER,ATTACK_OTHER
12916,ATTACK_OTHER,ATTACK_OTHER
12917,ATTACK_OTHER,ATTACK_OTHER
12918,STABILIZE_SELF,ATTACK_OTHER
12919,ATTACK_OTHER,ATTACK_OTHER
12920,ATTACK_OTHER,ATTACK_OTHER
12921,ATTACK_OTHER,ATTACK_OTHER
12922,ATTACK_OTHER,ATTACK_OTHER
12923,ATTACK_OTHER,ATTACK_OTHER
12924,ATTACK_OTHER,ATTACK_OTHER
12925,ATTACK_OTHER,ATTACK_OTHER
12926,ATTACK_OTHER,ATTACK_OTHER
12927,ATTACK_OTHER,ATTACK_OTHER
12928,WITHDRAWAL,ATTACK_OTHER
12929,ATTACK_OTHER,ATTACK_OTHER
12930,ATTACK_OTHER,ATTACK_OTHER
12931,ATTACK_OTHER,ATTACK_OTHER
12932,ATTACK_OTHER,ATTACK_OTHER
12933,ATTACK_OTHER,ATTACK_OTHER
12934,ATTACK_SELF,ATTACK_OTHER
12935,WITHDRAWAL,ATTACK_OTHER
12936,STABILIZE_SELF,ATTACK_OTHER
12937,ATTACK_OTHER,ATTACK_OTHER
12938,ATTACK_OTHER,ATTACK_OTHER
12939,ATTACK_OTHER,ATTACK_OTHER
12940,ATTACK_OTHER,ATTACK_OTHER
12941,ATTACK_OTHER,ATTACK_OTHER
12942,ATTACK_OTHER,ATTACK_OTHER
12943,ATTACK_OTHER,ATTACK_OTHER
12944,ATTACK_OTHER,ATTACK_OTHER
12945,STABILIZE_SELF,ATTACK_OTHER
12946,REST,ATTACK_OTHER
12947,ATTACK_OTHER,ATTACK_OTHER
12948,ATTACK_OTHER,ATTACK_OTHER
12949,REST,ATTACK_OTHER
12950,ATTACK_OTHER,ATTACK_OTHER
12951,ATTACK_OTHER,ATTACK_OTHER
12952,ATTACK_OTHER,ATTACK_OTHER
12953,AVOIDANCE,ATTACK_OTHER
12954,ATTACK_OTHER,ATTACK_OTHER
12955,ATTACK_OTHER,ATTACK_OTHER
12956,REST,ATTACK_OTHER
12957,ATTACK_OTHER,ATTACK_OTHER
12958,ATTACK_OTHER,ATTACK_OTHER
12959,ATTACK_OTHER,ATTACK_OTHER
12960,STABILIZE_SELF,ATTACK_OTHER
12961,ATTACK_OTHER,ATTACK_OTHER
12962,ATTACK_OTHER,ATTACK_OTHER
12963,ATTACK_OTHER,ATTACK_OTHER
12964,ATTACK_OTHER,ATTACK_OTHER
12965,REST,ATTACK_OTHER
12966,ATTACK_OTHER,ATTACK_OTHER
12967,ATTACK_OTHER,ATTACK_OTHER
12968,ATTACK_OTHER,ATTACK_OTHER
12969,ATTACK_SELF,ATTACK_OTHER
12970,ATTACK_OTHER,ATTACK_OTHER
12971,ATTACK_OTHER,ATTACK_OTHER
12972,ATTACK_OTHER,ATTACK_OTHER
12973,ATTACK_OTHER,ATTACK_OTHER
12974,STABILIZE_SELF,ATTACK_OTHER
12975,ATTACK_OTHER,ATTACK_OTHER
12976,REST,ATTACK_OTHER
12977,ATTACK_OTHER,ATTACK_OTHER
12978,ATTACK_OTHER,ATTACK_OTHER
12979,ATTACK_OTHER,ATTACK_OTHER
12980,ATTACK_OTHER,ATTACK_OTHER
12981,ATTACK_OTHER,ATTACK_OTHER
12982,ATTACK_OTHER,ATTACK_OTHER
12983,ATTACK_SELF,ATTACK_OTHER
12984,STABILIZE_SELF,ATTACK_OTHER
12985,ATTACK_OTHER,ATTACK_OTHER
12986,ATTACK_OTHER,ATTACK_OTHER
12987,ATTACK_OTHER,ATTACK_OTHER
12988,ATTACK_OTHER,ATTACK_OTHER
12989,ATTACK_OTHER,ATTACK_OTHER
12990,ATTACK_OTHER,ATTACK_OTHER
12991,ATTACK_OTHER,ATTACK_OTHER
12992,ATTACK_OTHER,ATTACK_OTHER
12993,ATTACK_OTHER,ATTACK_OTHER
12994,ATTACK_OTHER,ATTACK_OTHER
12995,DEPRECIATION,ATTACK_OTHER
12996,ATTACK_OTHER,ATTACK_OTHER
12997,ATTACK_OTHER,ATTACK_OTHER
12998,ATTACK_OTHER,ATTACK_OTHER
12999,ATTACK_OTHER,ATTACK_OTHER
13000,WITHDRAWAL,ATTACK_OTHER
13001,ATTACK_OTHER,ATTACK_OTHER
13002,ATTACK_OTHER,ATTACK_OTHER
13003,ATTACK_OTHER,ATTACK_OTHER
13004,ATTACK_OTHER,ATTACK_OTHER
13005,ATTACK_OTHER,ATTACK_OTHER
13006,ATTACK_OTHER,ATTACK_OTHER
13007,ATTACK_OTHER,ATTACK_OTHER
13008,STABILIZE_SELF,ATTACK_OTHER
13009,ATTACK_OTHER,ATTACK_OTHER
13010,ATTACK_OTHER,ATTACK_OTHER
13011,ATTACK_OTHER,ATTACK_OTHER
13012,ATTACK_OTHER,ATTACK_OTHER
13013,ATTACK_OTHER,ATTACK_OTHER
13014,ATTACK_OTHER,ATTACK_OTHER
13015,ATTACK_OTHER,ATTACK_OTHER
13016,ATTACK_OTHER,ATTACK_OTHER
13017,ATTACK_OTHER,ATTACK_OTHER
13018,REST,ATTACK_OTHER
13019,ATTACK_OTHER,ATTACK_OTHER
13020,ATTACK_OTHER,ATTACK_OTHER
13021,WITHDRAWAL,ATTACK_OTHER
13022,ATTACK_OTHER,ATTACK_OTHER
13023,ATTACK_OTHER,ATTACK_OTHER
13024,ATTACK_OTHER,ATTACK_OTHER
13025,STABILIZE_SELF,ATTACK_OTHER
13026,ATTACK_OTHER,ATTACK_OTHER
13027,ATTACK_OTHER,ATTACK_OTHER
13028,ATTACK_OTHER,ATTACK_OTHER
13029,ATTACK_OTHER,ATTACK_OTHER
13030,ATTACK_OTHER,ATTACK_OTHER
13031,ATTACK_OTHER,ATTACK_OTHER
13032,ATTACK_OTHER,ATTACK_OTHER
13033,ATTACK_OTHER,ATTACK_OTHER
13034,ATTACK_OTHER,ATTACK_OTHER
13035,ATTACK_OTHER,ATTACK_OTHER
13036,REST,ATTACK_OTHER
13037,ATTACK_OTHER,ATTACK_OTHER
13038,ATTACK_OTHER,ATTACK_OTHER
13039,ATTACK_OTHER,ATTACK_OTHER
13040,WITHDRAWAL,ATTACK_OTHER
13041,ATTACK_OTHER,ATTACK_OTHER
13042,ATTACK_OTHER,ATTACK_OTHER
13043,ATTACK_OTHER,ATTACK_OTHER
13044,ATTACK_OTHER,ATTACK_OTHER
13045,ATTACK_OTHER,ATTACK_OTHER
13046,ATTACK_OTHER,ATTACK_OTHER
13047,ATTACK_OTHER,ATTACK_OTHER
13048,ATTACK_OTHER,ATTACK_OTHER
13049,DEPRECIATION,ATTACK_OTHER
13050,ATTACK_OTHER,ATTACK_OTHER
13051,ATTACK_OTHER,ATTACK_OTHER
13052,ATTACK_SELF,ATTACK_OTHER
13053,WITHDRAWAL,ATTACK_OTHER
13054,ATTACK_OTHER,ATTACK_OTHER
13055,ATTACK_OTHER,ATTACK_OTHER
13056,ATTACK_OTHER,ATTACK_OTHER
13057,ATTACK_OTHER,ATTACK_OTHER
13058,ATTACK_OTHER,ATTACK_OTHER
13059,ATTACK_OTHER,ATTACK_OTHER
13060,REST,ATTACK_OTHER
13061,AVOIDANCE,ATTACK_OTHER
13062,WITHDRAWAL,ATTACK_OTHER
13063,ATTACK_SELF,ATTACK_OTHER
13064,ATTACK_OTHER,ATTACK_OTHER
13065,ATTACK_OTHER,ATTACK_OTHER
13066,ATTACK_OTHER,ATTACK_OTHER
13067,ATTACK_OTHER,ATTACK_OTHER
13068,ATTACK_OTHER,ATTACK_OTHER
13069,ATTACK_OTHER,ATTACK_OTHER
13070,ATTACK_OTHER,ATTACK_OTHER
13071,ATTACK_OTHER,ATTACK_OTHER
13072,ATTACK_OTHER,ATTACK_OTHER
13073,DEPRECIATION,ATTACK_OTHER
13074,ATTACK_OTHER,ATTACK_OTHER
13075,ATTACK_OTHER,ATTACK_OTHER
13076,ATTACK_OTHER,ATTACK_OTHER
13077,ATTACK_OTHER,ATTACK_OTHER
13078,WITHDRAWAL,ATTACK_OTHER
13079,ATTACK_OTHER,ATTACK_OTHER
13080,REST,ATTACK_OTHER
13081,ATTACK_OTHER,ATTACK_OTHER
13082,ATTACK_OTHER,ATTACK_OTHER
13083,ATTACK_OTHER,ATTACK_OTHER
13084,ATTACK_OTHER,ATTACK_OTHER
13085,ATTACK_OTHER,ATTACK_OTHER
13086,ATTACK_OTHER,ATTACK_OTHER
13087,ATTACK_OTHER,ATTACK_OTHER
13088,ATTACK_OTHER,ATTACK_OTHER
13089,ATTACK_OTHER,ATTACK_OTHER
13090,ATTACK_OTHER,ATTACK_OTHER
13091,WITHDRAWAL,ATTACK_OTHER
13092,ATTACK_OTHER,ATTACK_OTHER
13093,ATTACK_OTHER,ATTACK_OTHER
13094,ATTACK_OTHER,ATTACK_OTHER
13095,ATTACK_OTHER,ATTACK_OTHER
13096,DEPRECIATION,ATTACK_OTHER
13097,ATTACK_OTHER,ATTACK_OTHER
13098,ATTACK_OTHER,ATTACK_OTHER
13099,ATTACK_OTHER,ATTACK_OTHER
13100,ATTACK_OTHER,ATTACK_OTHER
13101,ATTACK_OTHER,ATTACK_OTHER
13102,ATTACK_OTHER,ATTACK_OTHER
13103,ATTACK_OTHER,ATTACK_OTHER
13104,ATTACK_OTHER,ATTACK_OTHER
13105,ATTACK_OTHER,ATTACK_OTHER
13106,DEPRECIATION,ATTACK_OTHER
13107,ATTACK_OTHER,ATTACK_OTHER
13108,ATTACK_OTHER,ATTACK_OTHER
13109,ATTACK_OTHER,ATTACK_OTHER
13110,ATTACK_OTHER,ATTACK_OTHER
13111,ATTACK_OTHER,ATTACK_OTHER
13112,ATTACK_OTHER,ATTACK_OTHER
13113,ATTACK_OTHER,ATTACK_OTHER
13114,ATTACK_OTHER,ATTACK_OTHER
13115,ATTACK_OTHER,ATTACK_OTHER
13116,ATTACK_OTHER,ATTACK_OTHER
13117,ATTACK_OTHER,ATTACK_OTHER
13118,ATTACK_OTHER,ATTACK_OTHER
13119,ATTACK_OTHER,ATTACK_OTHER
13120,WITHDRAWAL,ATTACK_OTHER
13121,ATTACK_OTHER,ATTACK_OTHER
13122,ATTACK_OTHER,ATTACK_OTHER
13123,REST,ATTACK_OTHER
13124,ATTACK_OTHER,ATTACK_OTHER
13125,ATTACK_OTHER,ATTACK_OTHER
13126,ATTACK_OTHER,ATTACK_OTHER
13127,ATTACK_OTHER,ATTACK_OTHER
13128,ATTACK_OTHER,ATTACK_OTHER
13129,ATTACK_OTHER,ATTACK_OTHER
13130,STABILIZE_SELF,ATTACK_OTHER
13131,ATTACK_OTHER,ATTACK_OTHER
13132,REST,ATTACK_OTHER
13133,ATTACK_OTHER,ATTACK_OTHER
13134,ATTACK_OTHER,ATTACK_OTHER
13135,ATTACK_OTHER,ATTACK_OTHER
13136,ATTACK_OTHER,ATTACK_OTHER
13137,ATTACK_OTHER,ATTACK_OTHER
13138,ATTACK_OTHER,ATTACK_OTHER
13139,ATTACK_OTHER,ATTACK_OTHER
13140,AVOIDANCE,ATTACK_OTHER
13141,ATTACK_OTHER,ATTACK_OTHER
13142,ATTACK_OTHER,ATTACK_OTHER
13143,REST,ATTACK_OTHER
13144,ATTACK_OTHER,ATTACK_OTHER
13145,ATTACK_OTHER,ATTACK_OTHER
13146,ATTACK_OTHER,ATTACK_OTHER
13147,ATTACK_OTHER,ATTACK_OTHER
13148,ATTACK_OTHER,ATTACK_OTHER
13149,ATTACK_OTHER,ATTACK_OTHER
13150,ATTACK_OTHER,ATTACK_OTHER
13151,ATTACK_OTHER,ATTACK_OTHER
13152,ATTACK_OTHER,ATTACK_OTHER
13153,ATTACK_OTHER,ATTACK_OTHER
13154,ATTACK_OTHER,ATTACK_OTHER
13155,ATTACK_OTHER,ATTACK_OTHER
13156,ATTACK_OTHER,ATTACK_OTHER
13157,ATTACK_OTHER,ATTACK_OTHER
13158,ATTACK_OTHER,ATTACK_OTHER
13159,ATTACK_OTHER,ATTACK_OTHER
13160,ATTACK_OTHER,ATTACK_OTHER
13161,ATTACK_OTHER,ATTACK_OTHER
13162,ATTACK_OTHER,ATTACK_OTHER
13163,ATTACK_OTHER,ATTACK_OTHER
13164,ATTACK_OTHER,ATTACK_OTHER
13165,ATTACK_OTHER,ATTACK_OTHER
13166,ATTACK_OTHER,ATTACK_OTHER
13167,ATTACK_OTHER,ATTACK_OTHER
13168,ATTACK_OTHER,ATTACK_OTHER
13169,ATTACK_OTHER,ATTACK_OTHER
13170,ATTACK_OTHER,ATTACK_OTHER
13171,ATTACK_OTHER,ATTACK_OTHER
13172,ATTACK_OTHER,ATTACK_OTHER
13173,ATTACK_OTHER,ATTACK_OTHER
13174,ATTACK_OTHER,ATTACK_OTHER
13175,ATTACK_SELF,ATTACK_OTHER
13176,ATTACK_OTHER,ATTACK_OTHER
13177,ATTACK_OTHER,ATTACK_OTHER
13178,ATTACK_OTHER,ATTACK_OTHER
13179,ATTACK_OTHER,ATTACK_OTHER
13180,ATTACK_OTHER,ATTACK_OTHER
13181,ATTACK_OTHER,ATTACK_OTHER
13182,ATTACK_OTHER,ATTACK_OTHER
13183,ATTACK_OTHER,ATTACK_OTHER
13184,ATTACK_OTHER,ATTACK_OTHER
13185,ATTACK_OTHER,ATTACK_OTHER
13186,ATTACK_OTHER,ATTACK_OTHER
13187,ATTACK_OTHER,ATTACK_OTHER
13188,ATTACK_OTHER,ATTACK_OTHER
13189,ATTACK_OTHER,ATTACK_OTHER
13190,AVOIDANCE,ATTACK_OTHER
13191,ATTACK_SELF,ATTACK_OTHER
13192,ATTACK_OTHER,ATTACK_OTHER
13193,ATTACK_OTHER,ATTACK_OTHER
13194,ATTACK_OTHER,ATTACK_OTHER
13195,ATTACK_OTHER,ATTACK_OTHER
13196,ATTACK_OTHER,ATTACK_OTHER
13197,ATTACK_SELF,ATTACK_OTHER
13198,ATTACK_OTHER,ATTACK_OTHER
13199,ATTACK_OTHER,ATTACK_OTHER
13200,ATTACK_OTHER,ATTACK_OTHER
13201,ATTACK_OTHER,ATTACK_OTHER
13202,ATTACK_OTHER,ATTACK_OTHER
13203,ATTACK_OTHER,ATTACK_OTHER
13204,ATTACK_OTHER,ATTACK_OTHER
13205,ATTACK_OTHER,ATTACK_OTHER
13206,ATTACK_OTHER,ATTACK_OTHER
13207,ATTACK_OTHER,ATTACK_OTHER
13208,ATTACK_OTHER,ATTACK_OTHER
13209,ATTACK_OTHER,ATTACK_OTHER
13210,ATTACK_OTHER,ATTACK_OTHER
13211,ATTACK_SELF,ATTACK_OTHER
13212,ATTACK_OTHER,ATTACK_OTHER
13213,ATTACK_OTHER,ATTACK_OTHER
13214,ATTACK_OTHER,ATTACK_OTHER
13215,ATTACK_OTHER,ATTACK_OTHER
13216,ATTACK_OTHER,ATTACK_OTHER
13217,ATTACK_OTHER,ATTACK_OTHER
13218,DEPRECIATION,ATTACK_OTHER
13219,ATTACK_OTHER,ATTACK_OTHER
13220,ATTACK_OTHER,ATTACK_OTHER
13221,ATTACK_OTHER,ATTACK_OTHER
13222,AVOIDANCE,ATTACK_OTHER
13223,ATTACK_OTHER,ATTACK_OTHER
13224,ATTACK_OTHER,ATTACK_OTHER
13225,ATTACK_SELF,ATTACK_OTHER
13226,ATTACK_OTHER,ATTACK_OTHER
13227,ATTACK_OTHER,ATTACK_OTHER
13228,WITHDRAWAL,ATTACK_OTHER
13229,ATTACK_OTHER,ATTACK_OTHER
13230,DEPRECIATION,ATTACK_OTHER
13231,ATTACK_OTHER,ATTACK_OTHER
13232,ATTACK_OTHER,ATTACK_OTHER
13233,ATTACK_OTHER,ATTACK_OTHER
13234,ATTACK_OTHER,ATTACK_OTHER
13235,ATTACK_OTHER,ATTACK_OTHER
13236,ATTACK_OTHER,ATTACK_OTHER
13237,ATTACK_OTHER,ATTACK_OTHER
13238,ATTACK_OTHER,ATTACK_OTHER
13239,ATTACK_OTHER,ATTACK_OTHER
13240,ATTACK_OTHER,ATTACK_OTHER
13241,WITHDRAWAL,ATTACK_OTHER
13242,ATTACK_OTHER,ATTACK_OTHER
13243,ATTACK_OTHER,ATTACK_OTHER
13244,ATTACK_OTHER,ATTACK_OTHER
13245,ATTACK_OTHER,ATTACK_OTHER
13246,DEPRECIATION,ATTACK_OTHER
13247,ATTACK_OTHER,ATTACK_OTHER
13248,ATTACK_OTHER,ATTACK_OTHER
13249,ATTACK_OTHER,ATTACK_OTHER
13250,ATTACK_OTHER,ATTACK_OTHER
13251,ATTACK_OTHER,ATTACK_OTHER
13252,ATTACK_OTHER,ATTACK_OTHER
13253,ATTACK_OTHER,ATTACK_OTHER
13254,ATTACK_OTHER,ATTACK_OTHER
13255,ATTACK_OTHER,ATTACK_OTHER
13256,ATTACK_OTHER,ATTACK_OTHER
13257,ATTACK_OTHER,ATTACK_OTHER
13258,ATTACK_OTHER,ATTACK_OTHER
13259,ATTACK_OTHER,ATTACK_OTHER
13260,ATTACK_OTHER,ATTACK_OTHER
13261,ATTACK_OTHER,ATTACK_OTHER
13262,ATTACK_OTHER,ATTACK_OTHER
13263,WITHDRAWAL,ATTACK_OTHER
13264,ATTACK_OTHER,ATTACK_OTHER
13265,ATTACK_OTHER,ATTACK_OTHER
13266,ATTACK_OTHER,ATTACK_OTHER
13267,ATTACK_OTHER,ATTACK_OTHER
13268,ATTACK_OTHER,ATTACK_OTHER
13269,ATTACK_OTHER,ATTACK_OTHER
13270,STABILIZE_SELF,ATTACK_OTHER
13271,REST,ATTACK_OTHER
13272,AVOIDANCE,ATTACK_OTHER
13273,ATTACK_OTHER,ATTACK_OTHER
13274,ATTACK_OTHER,ATTACK_OTHER
13275,ATTACK_OTHER,ATTACK_OTHER
13276,ATTACK_OTHER,ATTACK_OTHER
13277,ATTACK_OTHER,ATTACK_OTHER
13278,WITHDRAWAL,ATTACK_OTHER
13279,ATTACK_OTHER,ATTACK_OTHER
13280,ATTACK_OTHER,ATTACK_OTHER
13281,DEPRECIATION,ATTACK_OTHER
13282,ATTACK_OTHER,ATTACK_OTHER
13283,ATTACK_OTHER,ATTACK_OTHER
13284,ATTACK_OTHER,ATTACK_OTHER
13285,WITHDRAWAL,ATTACK_OTHER
13286,ATTACK_OTHER,ATTACK_OTHER
13287,ATTACK_OTHER,ATTACK_OTHER
13288,DEPRECIATION,ATTACK_OTHER
13289,ATTACK_OTHER,ATTACK_OTHER
13290,ATTACK_OTHER,ATTACK_OTHER
13291,ATTACK_OTHER,ATTACK_OTHER
13292,ATTACK_OTHER,ATTACK_OTHER
13293,ATTACK_OTHER,ATTACK_OTHER
13294,ATTACK_OTHER,ATTACK_OTHER
13295,ATTACK_OTHER,ATTACK_OTHER
13296,ATTACK_OTHER,ATTACK_OTHER
13297,ATTACK_OTHER,ATTACK_OTHER
13298,ATTACK_OTHER,ATTACK_OTHER
13299,ATTACK_OTHER,ATTACK_OTHER
13300,ATTACK_OTHER,ATTACK_OTHER
13301,ATTACK_OTHER,ATTACK_OTHER
13302,ATTACK_OTHER,ATTACK_OTHER
13303,REST,REST
13304,WITHDRAWAL,STABILIZE_SELF
13305,STABILIZE_SELF,STABILIZE_SELF
13306,STABILIZE_SELF,STABILIZE_SELF
13307,STABILIZE_SELF,STABILIZE_SELF
13308,ATTACK_SELF,STABILIZE_SELF
13309,STABILIZE_SELF,STABILIZE_SELF
13310,STABILIZE_SELF,STABILIZE_SELF
13311,STABILIZE_SELF,STABILIZE_SELF
13312,STABILIZE_SELF,STABILIZE_SELF
13313,ATTACK_OTHER,STABILIZE_SELF
13314,STABILIZE_SELF,STABILIZE_SELF
13315,STABILIZE_SELF,STABILIZE_SELF
13316,STABILIZE_SELF,STABILIZE_SELF
13317,STABILIZE_SELF,STABILIZE_SELF
13318,DEPRECIATION,STABILIZE_SELF
13319,STABILIZE_SELF,STABILIZE_SELF
13320,STABILIZE_SELF,STABILIZE_SELF
13321,AVOIDANCE,STABILIZE_SELF
13322,STABILIZE_SELF,STABILIZE_SELF
13323,REST,STABILIZE_SELF
13324,STABILIZE_SELF,STABILIZE_SELF
13325,STABILIZE_SELF,STABILIZE_SELF
13326,ATTACK_SELF,STABILIZE_SELF
13327,STABILIZE_SELF,STABILIZE_SELF
13328,STABILIZE_SELF,STABILIZE_SELF
13329,STABILIZE_SELF,STABILIZE_SELF
13330,STABILIZE_SELF,STABILIZE_SELF
13331,STABILIZE_SELF,STABILIZE_SELF
13332,STABILIZE_SELF,STABILIZE_SELF
13333,STABILIZE_SELF,STABILIZE_SELF
13334,STABILIZE_SELF,STABILIZE_SELF
13335,STABILIZE_SELF,STABILIZE_SELF
13336,STABILIZE_SELF,STABILIZE_SELF
13337,STABILIZE_SELF,STABILIZE_SELF
13338,STABILIZE_SELF,STABILIZE_SELF
13339,STABILIZE_SELF,STABILIZE_SELF
13340,STABILIZE_SELF,STABILIZE_SELF
13341,STABILIZE_SELF,STABILIZE_SELF
13342,STABILIZE_SELF,STABILIZE_SELF
13343,ATTACK_OTHER,STABILIZE_SELF
13344,STABILIZE_SELF,STABILIZE_SELF
13345,AVOIDANCE,STABILIZE_SELF
13346,STABILIZE_SELF,STABILIZE_SELF
13347,STABILIZE_SELF,STABILIZE_SELF
13348,STABILIZE_SELF,STABILIZE_SELF
13349,STABILIZE_SELF,STABILIZE_SELF
13350,STABILIZE_SELF,STABILIZE_SELF
13351,STABILIZE_SELF,STABILIZE_SELF
13352,STABILIZE_SELF,STABILIZE_SELF
13353,STABILIZE_SELF,STABILIZE_SELF
13354,STABILIZE_SELF,STABILIZE_SELF
13355,STABILIZE_SELF,STABILIZE_SELF
13356,STABILIZE_SELF,STABILIZE_SELF
13357,STABILIZE_SELF,STABILIZE_SELF
13358,STABILIZE_SELF,STABILIZE_SELF
13359,STABILIZE_SELF,STABILIZE_SELF
13360,STABILIZE_SELF,STABILIZE_SELF
13361,AVOIDANCE,STABILIZE_SELF
13362,WITHDRAWAL,STABILIZE_SELF
13363,STABILIZE_SELF,STABILIZE_SELF
13364,STABILIZE_SELF,STABILIZE_SELF
13365,STABILIZE_SELF,STABILIZE_SELF
13366,STABILIZE_SELF,STABILIZE_SELF
13367,STABILIZE_SELF,STABILIZE_SELF
13368,ATTACK_OTHER,STABILIZE_SELF
13369,WITHDRAWAL,STABILIZE_SELF
13370,STABILIZE_SELF,STABILIZE_SELF
13371,STABILIZE_SELF,STABILIZE_SELF
13372,STABILIZE_SELF,STABILIZE_SELF
13373,STABILIZE_SELF,STABILIZE_SELF
13374,STABILIZE_SELF,STABILIZE_SELF
13375,STABILIZE_SELF,STABILIZE_SELF
13376,STABILIZE_SELF,STABILIZE_SELF
13377,STABILIZE_SELF,STABILIZE_SELF
13378,STABILIZE_SELF,STABILIZE_SELF
13379,STABILIZE_SELF,STABILIZE_SELF
13380,STABILIZE_SELF,STABILIZE_SELF
13381,STABILIZE_SELF,STABILIZE_SELF
13382,STABILIZE_SELF,STABILIZE_SELF
13383,STABILIZE_SELF,STABILIZE_SELF
13384,ATTACK_OTHER,STABILIZE_SELF
13385,STABILIZE_SELF,STABILIZE_SELF
13386,STABILIZE_SELF,STABILIZE_SELF
13387,STABILIZE_SELF,STABILIZE_SELF
13388,STABILIZE_SELF,STABILIZE_SELF
13389,STABILIZE_SELF,STABILIZE_SELF
13390,STABILIZE_SELF,STABILIZE_SELF
13391,STABILIZE_SELF,STABILIZE_SELF
13392,STABILIZE_SELF,STABILIZE_SELF
13393,STABILIZE_SELF,STABILIZE_SELF
